GeneIndex GeneName #SNPs run_time Theta Pleiotropic_Effect_based_on_CI Pleiotropic_Effect_based_on_Median gene snp_number chr start end gene_type gene_length snp_number_gene_length_ratio
3517 EFEMP2 10 3.81299999999987 0.999999999999934 No No EFEMP2 10 11 65633912 65641063 protein_coding 7151 0.0013984058173682
3551 HAPLN4 10 3.65099999999984 0.998375347666481 No No HAPLN4 10 19 19365565 19373613 protein_coding 8048 0.00124254473161034
3554 HMX1 10 3.79100000000017 1 No No HMX1 10 4 8847802 8873565 protein_coding 25763 0.000388153553545783
3555 HNRNPUL2 10 4.41000000000008 0.999814761735841 No No HNRNPUL2 10 11 62480102 62494929 protein_coding 14827 0.00067444526876644
3595 MUTYH 10 3.577 0.957166801231956 No No MUTYH 10 1 45794835 45806565 protein_coding 11730 0.000852514919011083
3598 NDST2 10 3.37300000000005 0.705628198653582 No No NDST2 10 10 75561669 75571556 protein_coding 9887 0.00101142914938809
3622 PKLR 10 3.51599999999985 1 No No PKLR 10 1 155259084 155271229 protein_coding 12145 0.000823384108686702
3637 PSMC4 10 3.36800000000017 0.681576196007083 No No PSMC4 10 19 40477072 40487671 protein_coding 10599 0.000943485234456081
3657 SCAMP3 10 4.34000000000015 1 No No SCAMP3 10 1 155225770 155232221 protein_coding 6451 0.00155014726399008
3674 SMTNL1 10 3.43299999999999 0.745212308441437 No No SMTNL1 10 11 57310114 57317747 protein_coding 7633 0.00131010087776759
3704 UBQLN4 10 3.78899999999999 0.999999996142755 No No UBQLN4 10 1 156005090 156023589 protein_coding 18499 0.000540569760527596
3711 WFDC13 10 4.39200000000005 0.999893618356462 No No WFDC13 10 20 44330677 44337456 protein_coding 6779 0.00147514382652309
3713 YJEFN3 10 4.01499999999987 0.999999999999026 No No YJEFN3 10 19 19639670 19648390 protein_coding 8720 0.00114678899082569
3739 ANKRD54 11 3.89900000000011 0.999999990836894 No No ANKRD54 11 22 38226862 38245334 protein_coding 18472 0.00059549588566479
3753 BRMS1 11 3.52300000000014 0.642114090769793 No No BRMS1 11 11 66104804 66112596 protein_coding 7792 0.00141170431211499
3758 C3orf18 11 3.798 0.994443767327997 No No C3orf18 11 3 50595456 50608458 protein_coding 13002 0.000846023688663283
3764 CCND1 11 3.82100000000014 0.999983246926194 No No CCND1 11 11 69455924 69469242 protein_coding 13318 0.000825949842318667
3776 CLP1 11 3.98099999999999 0.999999828915584 No No CLP1 11 11 57415661 57429337 protein_coding 13676 0.000804328751096812
3799 EFNA3 11 2.74199999999996 0.231986933020929 No No EFNA3 11 1 155051313 155060014 protein_coding 8701 0.00126422250316056
3812 GBA 11 3.75500000000011 1 No No GBA 11 1 155204243 155214490 protein_coding 10247 0.00107348492241632
3862 MRPS30 11 3.64800000000014 1 No No MRPS30 11 5 44809049 44820530 protein_coding 11481 0.000958104694713004
3864 MSX2 11 3.40900000000011 0.76812859839354 No No MSX2 11 5 174151585 174157899 protein_coding 6314 0.00174216027874564
3869 NANP 11 3.76199999999994 0.968703118244942 No No NANP 11 20 25593571 25604650 protein_coding 11079 0.000992869392544453
3872 NEURL4 11 3.75099999999998 0.99999654491208 No No NEURL4 11 17 7218947 7232712 protein_coding 13765 0.000799128223755903
3889 OR8H3 11 2.65900000000011 0.11541933063976 No No OR8H3 11 11 55889849 55890787 protein_coding 938 0.011727078891258
3911 RBM14 11 3.22299999999996 0.489614820433388 No No RBM14 11 11 66384097 66397405 protein_coding 13308 0.000826570483919447
3921 RP11-229P13.28 11 2.89599999999996 0.340541804846413 No No RP11-229P13.28 11 9 139871970 139879887 protein_coding 7917 0.00138941518251863
3944 SLC22A7 11 3.31600000000003 0.676920101598766 No No SLC22A7 11 6 43263432 43273276 protein_coding 9844 0.00111743193823649
3950 SMIM18 11 2.846 0.464257188474904 No No SMIM18 11 8 30496097 30503581 protein_coding 7484 0.00146980224478888
3955 SSR2 11 3.80700000000002 0.999999999999974 No No SSR2 11 1 155978839 155990742 protein_coding 11903 0.000924136772242292
3965 TLCD5 11 2.77500000000009 0.380632631110254 No No TLCD5 11 11 120196005 120204395 protein_coding 8390 0.00131108462455304
3963 THBS3 11 3.85299999999984 1 No No THBS3 11 1 155165379 155178842 protein_coding 13463 0.000817054148406744
3970 TMEM69 11 4.29099999999994 0.99998160756289 No No TMEM69 11 1 46153853 46160108 protein_coding 6255 0.0017585931254996
3977 TSPAN1 11 3.74599999999987 0.999960105251794 No No TSPAN1 11 1 46640745 46651634 protein_coding 10889 0.00101019377353292
4026 CA7 12 3.34000000000015 0.776169777521453 No No CA7 12 16 66878317 66888056 protein_coding 9739 0.00123215935927713
4029 CBX8 12 3.64100000000008 0.995360553678857 No No CBX8 12 17 77765931 77775482 protein_coding 9551 0.00125641294105329
4034 CDHR4 12 3.21599999999989 0.550229107650525 No No CDHR4 12 3 49828165 49837306 protein_coding 9141 0.00131276665572694
4052 CTSA 12 3.65300000000002 1 No No CTSA 12 20 44518783 44527588 protein_coding 8805 0.00136286201022147
4053 CTSF 12 3.79200000000014 0.999391410607428 No No CTSF 12 11 66330935 66336350 protein_coding 5415 0.00221606648199446
4055 DCLRE1B 12 3.8599999999999 0.999929462327366 No No DCLRE1B 12 1 114447835 114456708 protein_coding 8873 0.00135241744618506
4063 DNAAF3 12 4.22800000000007 0.999999999999994 No No DNAAF3 12 19 55670029 55678090 protein_coding 8061 0.00148864905098623
4076 FARSA 12 3.91899999999987 0.999999999798101 No No FARSA 12 19 13033293 13044851 protein_coding 11558 0.00103824191036511
4082 FOXI1 12 3.88400000000001 0.953832515308339 No No FOXI1 12 5 169532901 169536738 protein_coding 3837 0.00312744331508991
4089 GNA13 12 3.52099999999996 0.654723766405222 No No GNA13 12 17 63005407 63052858 protein_coding 47451 0.000252892457482456
4095 HDDC3 12 4.07000000000016 0.999992989117323 No No HDDC3 12 15 91473198 91478426 protein_coding 5228 0.00229533282325937
4097 HMBS 12 4.12400000000002 0.999493176813687 No No HMBS 12 11 118955576 118964259 protein_coding 8683 0.00138201082575147
4118 LAYN 12 4.03700000000003 0.999999999786182 No No LAYN 12 11 111411005 111432470 protein_coding 21465 0.000559049615653389
4162 PEG10 12 3.83699999999999 0.99999975651125 No No PEG10 12 7 94285637 94299007 protein_coding 13370 0.000897531787584144
4173 PTGDS 12 2.97499999999991 0.444019250184868 No No PTGDS 12 9 139869544 139876194 protein_coding 6650 0.00180451127819549
4182 REX1BD 12 3.32900000000018 0.440792005393891 No No REX1BD 12 19 18699495 18703147 protein_coding 3652 0.00328587075575027
4180 RBM4 12 4.01800000000003 0.993523845196435 No No RBM4 12 11 66406138 66435845 protein_coding 29707 0.000403945198101458
4186 RIN1 12 4.76299999999992 0.981751483315057 No No RIN1 12 11 66097712 66104311 protein_coding 6599 0.00181845734202152
4202 SLC29A2 12 3.89100000000008 0.998683937181387 No No SLC29A2 12 11 66129992 66139685 protein_coding 9693 0.00123800680903745
4210 SYT5 12 3.94900000000007 0.999999999991238 No No SYT5 12 19 55682564 55691657 protein_coding 9093 0.00131969646981194
4220 TSC22D4 12 3.32099999999991 0.448701161563274 No No TSC22D4 12 7 100060982 100076855 protein_coding 15873 0.000756000756000756
4225 ULK3 12 3.92599999999993 1 No No ULK3 12 15 75128459 75135687 protein_coding 7228 0.00166021029330382
4249 ACP2 13 3.66800000000012 0.997788264867432 No No ACP2 13 11 47260853 47270457 protein_coding 9604 0.00135360266555602
4262 ATMIN 13 4.29199999999992 0.998406019002847 No No ATMIN 13 16 81069447 81080955 protein_coding 11508 0.00112964893986792
4277 CILP2 13 3.96199999999999 0.999999748494548 No No CILP2 13 19 19649057 19657468 protein_coding 8411 0.00154559505409583
4296 DUSP5 13 3.33699999999999 0.628364524732 No No DUSP5 13 10 112257665 112271291 protein_coding 13626 0.000954058417730809
4300 ELP5 13 4.0949999999998 0.999995905893956 No No ELP5 13 17 7154735 7163259 protein_coding 8524 0.00152510558423275
4324 GSTM1 13 3.56400000000031 0.911458501004964 No No GSTM1 13 1 110230436 110251661 protein_coding 21225 0.000612485276796231
4328 HCN3 13 4.25499999999965 1 No No HCN3 13 1 155247254 155259639 protein_coding 12385 0.00104965684295519
4339 IMP3 13 3.97300000000041 0.999980429346809 No No IMP3 13 15 75931426 75941047 protein_coding 9621 0.00135121089283858
4362 MPI 13 4.32099999999991 1 No No MPI 13 15 75182346 75194560 protein_coding 12214 0.00106435238251187
4367 MTMR11 13 3.9670000000001 0.999999999939075 No No MTMR11 13 1 149900543 149908772 protein_coding 8229 0.00157977883096367
4385 OR4D2 13 2.64100000000008 0.178714507670473 No No OR4D2 13 17 56244343 56248772 protein_coding 4429 0.00293519981937232
4386 OSCAR 13 3.79599999999982 0.990039527420795 No No OSCAR 13 19 54597933 54606000 protein_coding 8067 0.00161150365687368
4392 PELI3 13 3.74600000000009 1 No No PELI3 13 11 66233798 66244808 protein_coding 11010 0.00118074477747502
4395 PLTP 13 4.53300000000036 0.966440434718877 No No PLTP 13 20 44527260 44540794 protein_coding 13534 0.000960543815575587
4401 PPRC1 13 3.69799999999987 0.999990743182096 No No PPRC1 13 10 103892751 103910090 protein_coding 17339 0.000749754887825134
4410 RGS14 13 3.79700000000003 0.980426668641782 No No RGS14 13 5 176784925 176799597 protein_coding 14672 0.000886041439476554
4416 RPS23 13 4.13100000000031 1 No No RPS23 13 5 81569139 81574215 protein_coding 5076 0.00256107171000788
4435 SNX21 13 3.72199999999975 0.999926954328032 No No SNX21 13 20 44462438 44471915 protein_coding 9477 0.00137174211248285
4451 TMEM270 13 2.85699999999997 0.190129660518824 No No TMEM270 13 7 73275489 73280220 protein_coding 4731 0.00274783343901923
4450 TMEM177 13 4.19399999999996 0.999999993361408 No No TMEM177 13 2 120436743 120444083 protein_coding 7340 0.00177111716621253
4454 TRIM64C 13 2.58500000000004 0.126867284236541 No No TRIM64C 13 11 49075266 49080664 protein_coding 5398 0.00240829937013709
4458 TUBG2 13 3.41100000000006 0.713024060893937 No No TUBG2 13 17 40811302 40819024 protein_coding 7722 0.00168350168350168
4462 UQCRH 13 4.06700000000001 0.975091642790956 No No UQCRH 13 1 46769370 46782448 protein_coding 13078 0.00099403578528827
4490 APOC2 14 2.98700000000008 0.183705923247612 No No APOC2 14 19 45449292 45452822 protein_coding 3530 0.00396600566572238
4513 CCNB2 14 4.58200000000033 0.999998566638337 No No CCNB2 14 15 59397325 59417244 protein_coding 19919 0.000702846528440183
4524 CLK2 14 4.47699999999986 1 No No CLK2 14 1 155232659 155248282 protein_coding 15623 0.000896114702681943
4529 CSK 14 4.51800000000003 1 No No CSK 14 15 75074421 75095538 protein_coding 21117 0.000662972960174267
4537 DAZAP1 14 3.91899999999987 0.972338814547938 No No DAZAP1 14 19 1407568 1435686 protein_coding 28118 0.000497901699978661
4549 EIF6 14 3.91600000000017 0.999999998203177 No No EIF6 14 20 33866710 33872788 protein_coding 6078 0.0023033892727871
4562 FOXR1 14 3.71000000000004 0.999812778725671 No No FOXR1 14 11 118842422 118851997 protein_coding 9575 0.0014621409921671
4574 HJV 14 4.21599999999989 1 No No HJV 14 1 145398250 145417545 protein_coding 19295 0.000725576574242032
4599 MCAT 14 3.83099999999968 0.999971443337078 No No MCAT 14 22 43528215 43539404 protein_coding 11189 0.00125122888551256
4601 METTL27 14 4.12599999999975 0.99999953715498 No No METTL27 14 7 73248920 73256846 protein_coding 7926 0.00176633863234923
4613 NDUFS3 14 3.92900000000009 0.948515024998246 No No NDUFS3 14 11 47586888 47606114 protein_coding 19226 0.000728180588786019
4620 OTUB1 14 3.82900000000018 0.835750490600108 No No OTUB1 14 11 63753325 63769283 protein_coding 15958 0.000877302920165434
4622 PDXP 14 4.04899999999998 1 No No PDXP 14 22 38054730 38062939 protein_coding 8209 0.00170544524302595
4631 POLH 14 2.61099999999988 0.190810114998273 No No POLH 14 6 43543922 43588260 protein_coding 44338 0.000315756236185665
4663 SMIM38 14 2.73000000000002 0.314671653498337 No No SMIM38 14 11 68922946 68927220 protein_coding 4274 0.00327562002807674
4669 SPPL2C 14 3.93600000000015 1 No No SPPL2C 14 17 43922247 43924433 protein_coding 2186 0.00640439158279963
4684 TNFRSF9 14 4.10000000000036 0.994300491135692 No No TNFRSF9 14 1 7975931 8003225 protein_coding 27294 0.00051293324540192
4691 TTC9C 14 4.28099999999995 0.998402783171384 No No TTC9C 14 11 62495541 62507765 protein_coding 12224 0.00114528795811518
4721 ARMC10 15 3.96900000000005 0.999973331763781 No No ARMC10 15 7 102715328 102740206 protein_coding 24878 0.000602942358710507
4722 ARPC5 15 3.88299999999981 0.999999789272847 No No ARPC5 15 1 183589981 183604918 protein_coding 14937 0.00100421771440048
4747 EIF4EBP1 15 3.94900000000007 0.997429978414277 No No EIF4EBP1 15 8 37888052 37917883 protein_coding 29831 0.000502832623780631
4755 FAM189B 15 3.86799999999994 1 No No FAM189B 15 1 155216996 155225274 protein_coding 8278 0.00181203189176129
4778 ITGA10 15 3.95000000000027 0.999999999999738 No No ITGA10 15 1 145524969 145543868 protein_coding 18899 0.0007936927879782
4806 MUS81 15 3.86599999999999 1 No No MUS81 15 11 65624597 65635124 protein_coding 10527 0.00142490738102023
4811 NDUFA3 15 4.07899999999972 0.999986541739593 No No NDUFA3 15 19 54606036 54612564 protein_coding 6528 0.00229779411764706
4822 PCIF1 15 4.01600000000008 0.999999939946245 No No PCIF1 15 20 44563322 44576662 protein_coding 13340 0.00112443778110945
4828 PNN 15 3.73700000000008 0.653551808247314 No No PNN 15 14 39644387 39652424 protein_coding 8037 0.00186636804777902
4829 POLL 15 4.12100000000009 0.999999415287769 No No POLL 15 10 103338639 103348027 protein_coding 9388 0.0015977844056242
4850 RNPS1 15 3.98299999999972 0.996777179058537 No No RNPS1 15 16 2303117 2318398 protein_coding 15281 0.000981611151102676
4853 RP11-574K11.31 15 3.39800000000014 0.775041824105992 No No RP11-574K11.31 15 10 75556272 75571409 protein_coding 15137 0.00099094932945762
4862 SLC25A44 15 4.15999999999985 1 No No SLC25A44 15 1 156163723 156182587 protein_coding 18864 0.000795165394402036
4872 SYT11 15 4.34400000000005 1 No No SYT11 15 1 155829358 155854990 protein_coding 25632 0.000585205992509363
4908 AP000721.4 16 3.88900000000012 0.961882541213723 No No AP000721.4 16 11 63742092 63755818 protein_coding 13726 0.00116567098936325
4932 CD160 16 4.06900000000041 0.999999999999994 No No CD160 16 1 145695798 145715614 protein_coding 19816 0.00080742834073476
4953 DCTN2 16 3.94399999999996 0.999995759108284 No No DCTN2 16 12 57923416 57941007 protein_coding 17591 0.00090955602296629
4962 ESS2 16 3.89999999999964 0.99784054370973 No No ESS2 16 22 19117792 19132197 protein_coding 14405 0.00111072544255467
4972 FOSL1 16 4.51699999999983 1 No No FOSL1 16 11 65659520 65668044 protein_coding 8524 0.00187705302674801
4979 GRHPR 16 3.82099999999991 0.978788437273403 No No GRHPR 16 9 37422663 37436987 protein_coding 14324 0.00111700642278693
4981 GTF2IRD2 16 3.91900000000032 1 No No GTF2IRD2 16 7 74210483 74267847 protein_coding 57364 0.000278920577365595
4987 HMGN4 16 3.86000000000013 0.97835063208128 No No HMGN4 16 6 26538594 26547161 protein_coding 8567 0.00186763160966499
4996 KLHDC7A 16 4.36899999999969 1 No No KLHDC7A 16 1 18807424 18812468 protein_coding 5044 0.00317208564631245
5016 NOL7 16 4.19100000000026 0.99999998704392 No No NOL7 16 6 13615567 13632971 protein_coding 17404 0.000919328889910365
5071 SNAPC5 16 3.90700000000015 0.739329647564577 No No SNAPC5 16 15 66782473 66790118 protein_coding 7645 0.00209287115761936
5077 SSBP4 16 4.59900000000016 1 No No SSBP4 16 19 18529674 18545372 protein_coding 15698 0.00101923811950567
5082 SV2A 16 3.79399999999987 0.900625771806585 No No SV2A 16 1 149874870 149889396 protein_coding 14526 0.00110147322043233
5090 TMEM256-PLSCR3 16 2.93899999999985 0.33158954279937 No No TMEM256-PLSCR3 16 17 7293053 7307416 protein_coding 14363 0.00111397340388498
5093 TNNC2 16 4.03900000000021 0.999763331840459 No No TNNC2 16 20 44451853 44462384 protein_coding 10531 0.00151932390086412
5138 CACFD1 17 4.35500000000002 0.998594175963363 No No CACFD1 17 9 136325087 136335970 protein_coding 10883 0.00156206928236699
5142 CCNE2 17 3.41200000000026 0.561960603022251 No No CCNE2 17 8 95891998 95908906 protein_coding 16908 0.00100544121126094
5171 FURIN 17 4.00700000000006 0.998943075958756 No No FURIN 17 15 91411818 91426794 protein_coding 14976 0.00113514957264957
5178 GPX7 17 4.16200000000026 0.999846729571315 No No GPX7 17 1 53068043 53074723 protein_coding 6680 0.00254491017964072
5184 IFITM3 17 4.17799999999988 0.998684486208727 No No IFITM3 17 11 319676 329475 protein_coding 9799 0.00173487090519441
5198 LURAP1 17 4.36200000000008 1 No No LURAP1 17 1 46669006 46686928 protein_coding 17922 0.000948554848789198
5211 MPC2 17 4.42299999999977 1 No No MPC2 17 1 167885913 167906310 protein_coding 20397 0.000833455900377506
5236 PEX11G 17 3.94699999999966 0.999991469965163 No No PEX11G 17 19 7541761 7562335 protein_coding 20574 0.00082628560318849
5254 RAD54L 17 4.08699999999999 0.947035259375706 No No RAD54L 17 1 46712133 46744152 protein_coding 32019 0.000530934757487742
5263 RP11-201K10.3 17 4.04799999999977 1 No No RP11-201K10.3 17 1 155141885 155159748 protein_coding 17863 0.000951687846386385
5303 YY1AP1 17 4.10599999999977 1 No No YY1AP1 17 1 155629234 155658791 protein_coding 29557 0.000575159860608316
5312 ACOT8 18 4.37699999999995 0.999999999983658 No No ACOT8 18 20 44470360 44486044 protein_coding 15684 0.00114766641162969
5315 AIRE 18 3.87199999999984 1 No No AIRE 18 21 45705721 45718531 protein_coding 12810 0.00140515222482436
5320 ARHGAP9 18 4.08300000000008 0.89881020282834 No No ARHGAP9 18 12 57866047 57882597 protein_coding 16550 0.00108761329305136
5350 DUS4L 18 3.90299999999979 1 No No DUS4L 18 7 107203929 107218968 protein_coding 15039 0.00119688809096349
5360 FLOT1 18 4.29100000000017 0.999999947526968 No No FLOT1 18 6 30695486 30710509 protein_coding 15023 0.00119816281701391
5390 LSM1 18 3.47299999999996 0.671452133466149 No No LSM1 18 8 38020853 38034248 protein_coding 13395 0.0013437849944009
5396 MON1A 18 3.08599999999979 0.49501454195978 No No MON1A 18 3 49944593 49967606 protein_coding 23013 0.000782166601486116
5398 NAT9 18 3.23800000000028 0.337932357021667 No No NAT9 18 17 72766668 72772506 protein_coding 5838 0.00308324768756423
5399 NCBP2 18 3.39000000000033 0.276004954002459 No No NCBP2 18 3 196662273 196669465 protein_coding 7192 0.0025027808676307
5408 OR2I1P 18 4.39600000000019 0.999999999999989 No No OR2I1P 18 6 29518184 29525498 protein_coding 7314 0.00246103363412633
5429 QPCTL 18 4.31200000000035 0.999994519415311 No No QPCTL 18 19 46195661 46207247 protein_coding 11586 0.00155359917141378
5442 SLC26A1 18 3.80200000000013 0.542795106165814 No No SLC26A1 18 4 972861 987228 protein_coding 14367 0.00125287116308206
5456 SPINT4 18 4.53800000000001 0.998436492782153 No No SPINT4 18 20 44350986 44354469 protein_coding 3483 0.00516795865633075
5460 TALDO1 18 3.08000000000038 0.484091986844779 No No TALDO1 18 11 747415 765012 protein_coding 17597 0.00102290163095982
5463 TM6SF2 18 4.25099999999975 1 No No TM6SF2 18 19 19375173 19384200 protein_coding 9027 0.00199401794616152
5496 ANHX 19 4.11099999999988 0.999113550426623 No No ANHX 19 12 133794898 133812463 protein_coding 17565 0.00108169655565044
5503 BMF 19 4.25700000000006 0.999999999994152 No No BMF 19 15 40380091 40401093 protein_coding 21002 0.000904675745167127
5504 BTN1A1 19 4.44200000000001 0.999999995122928 No No BTN1A1 19 6 26500531 26510653 protein_coding 10122 0.00187709938747283
5516 CD81 19 3.904 1 No No CD81 19 11 2397407 2418627 protein_coding 21220 0.000895381715362865
5520 CLU 19 4.41800000000012 0.99999999997909 No No CLU 19 8 27454434 27472217 protein_coding 17783 0.00106843614688185
5524 COQ10B 19 4.15899999999965 0.999999999999288 No No COQ10B 19 2 198318147 198340032 protein_coding 21885 0.000868174548777702
5532 DFFA 19 4.27999999999975 1 No No DFFA 19 1 10516579 10532586 protein_coding 16007 0.00118698069594552
5538 EIF5 19 4.23799999999983 0.999999997887442 No No EIF5 19 14 103799881 103811362 protein_coding 11481 0.00165490810904973
5553 GCAT 19 4.15300000000025 1 No No GCAT 19 22 38203912 38213183 protein_coding 9271 0.00204940135907669
5554 GCDH 19 4.38200000000006 0.999999999999999 No No GCDH 19 19 13001974 13025021 protein_coding 23047 0.000824402308326463
5564 IFI44 19 4.48799999999983 0.983883962264542 No No IFI44 19 1 79115481 79129763 protein_coding 14282 0.00133034588993138
5574 LRTM2 19 4.69599999999991 0.993597420288758 No No LRTM2 19 12 1929433 1945919 protein_coding 16486 0.00115249302438433
5599 POLR3C 19 4.32899999999972 1 No No POLR3C 19 1 145590666 145611025 protein_coding 20359 0.000933248194901518
5611 RP4-614O4.11 19 4.14899999999989 0.999929541160302 No No RP4-614O4.11 19 20 33855688 33867846 protein_coding 12158 0.00156275703240665
5630 TBX3 19 4.19399999999996 1 No No TBX3 19 12 115108060 115121980 protein_coding 13920 0.00136494252873563
5634 TIPARP 19 4.04600000000028 0.999999999992669 No No TIPARP 19 3 156391024 156424559 protein_coding 33535 0.00056657223796034
5637 TRAPPC3 19 3.32499999999982 0.531978945868006 No No TRAPPC3 19 1 36602171 36621654 protein_coding 19483 0.000975209156700713
5656 AC006486.9 20 4.48700000000008 0.999999989246142 No No AC006486.9 20 19 42738735 42759284 protein_coding 20549 0.000973283371453599
5663 ALOX15B 20 4.53499999999985 1 No No ALOX15B 20 17 7942352 7952452 protein_coding 10100 0.00198019801980198
5682 C3orf49 20 4.14100000000008 0.999499592915948 No No C3orf49 20 3 63804975 63834312 protein_coding 29337 0.000681732965197532
5725 H2BC15 20 4.05000000000018 1 No No H2BC15 20 6 27805538 27823487 protein_coding 17949 0.00111426820435679
5742 MAFK 20 4.58399999999983 0.999132500167402 No No MAFK 20 7 1570338 1582679 protein_coding 12341 0.00162061421278665
5746 MMACHC 20 4.61200000000008 0.853153968024447 No No MMACHC 20 1 45965972 45979054 protein_coding 13082 0.00152881822351322
5758 NUDT21 20 3.48599999999988 0.646554888978903 No No NUDT21 20 16 56463045 56486111 protein_coding 23066 0.000867077083152692
5755 NOL12 20 4.16499999999996 0.829327874961555 No No NOL12 20 22 38077680 38089483 protein_coding 11803 0.00169448445310514
5771 PICK1 20 4.42099999999982 0.993546778301424 No No PICK1 20 22 38452318 38471708 protein_coding 19390 0.00103145951521403
5785 RIT1 20 4.096 0.999999999706677 No No RIT1 20 1 155867599 155881195 protein_coding 13596 0.00147102088849662
5805 SNX32 20 4.25499999999965 1 No No SNX32 20 11 65601305 65624367 protein_coding 23062 0.000867227473766369
5813 SYCE2 20 4.47399999999971 0.999999999999999 No No SYCE2 20 19 13009600 13030107 protein_coding 20507 0.000975276734773492
5820 TMC4 20 4.22900000000027 0.999999999350455 No No TMC4 20 19 54663846 54676944 protein_coding 13098 0.00152695067949305
5834 ZBTB5 20 4.39400000000023 0.988891084749991 No No ZBTB5 20 9 37438099 37465447 protein_coding 27348 0.000731314904197748
5838 ZNF330 20 4.30299999999988 0.999523083054452 No No ZNF330 20 4 142142041 142155851 protein_coding 13810 0.00144822592324403
5845 ADORA2A 21 3.56100000000015 0.558340813692456 No No ADORA2A 21 22 24813847 24838325 protein_coding 24478 0.000857913228204919
5862 BSCL2 21 3.88000000000011 0.999938104672308 No No BSCL2 21 11 62456761 62477317 protein_coding 20556 0.00102159953298307
5865 CACNG1 21 4.42300000000023 0.994169279941455 No No CACNG1 21 17 65040670 65052913 protein_coding 12243 0.00171526586620926
5875 COPS7A 21 3.91199999999981 0.999223807681402 No No COPS7A 21 12 6833180 6841041 protein_coding 7861 0.00267141585040071
5885 DCAF8 21 4.00900000000001 0.999999988313032 No No DCAF8 21 1 160185505 160232339 protein_coding 46834 0.000448392193705428
5895 FES 21 4.20700000000033 0.999999679442775 No No FES 21 15 91426925 91439006 protein_coding 12081 0.00173826669977651
5947 PIDD1 21 4.67999999999984 1 No No PIDD1 21 11 799179 809753 protein_coding 10574 0.00198600340457726
5950 POLR2L 21 4.11199999999963 0.999999999881574 No No POLR2L 21 11 837356 842529 protein_coding 5173 0.0040595399188092
5963 RP1-4G17.5 21 4.68399999999974 0.999999994754358 No No RP1-4G17.5 21 17 7150148 7165408 protein_coding 15260 0.00137614678899083
5983 SYNPO2L 21 3.91800000000012 0.738952279078378 No No SYNPO2L 21 10 75404639 75423561 protein_coding 18922 0.00110981925800655
5988 THOC7 21 4.52100000000019 0.999999999987264 No No THOC7 21 3 63819546 63849544 protein_coding 29998 0.000700046669777985
6032 COLCA2 22 4.60999999999967 0.999999977643988 No No COLCA2 22 11 111169280 111179460 protein_coding 10180 0.00216110019646365
6049 GATD1 22 4.35000000000036 1 No No GATD1 22 11 767220 777488 protein_coding 10268 0.00214257888585898
6054 HEMK1 22 4.41400000000021 0.999999997586912 No No HEMK1 22 3 50606583 50633599 protein_coding 27016 0.000814332247557003
6069 KHDC4 22 4.22800000000007 0.959481468003425 No No KHDC4 22 1 155882836 155904204 protein_coding 21368 0.0010295769374766
6070 KLHL41 22 4.09899999999971 0.99658804270252 No No KLHL41 22 2 170366212 170382768 protein_coding 16556 0.00132882338729162
6079 LRRC41 22 4.52700000000004 0.999999465305702 No No LRRC41 22 1 46726868 46769288 protein_coding 42420 0.000518623290900519
6098 NRBF2 22 4.04300000000012 0.91165451713482 No No NRBF2 22 10 64893007 64914791 protein_coding 21784 0.00100991553433713
6107 PPP3CB 22 4.05999999999995 0.994285501327388 No No PPP3CB 22 10 75196191 75255782 protein_coding 59591 0.000369183265929419
6123 SCAMP2 22 4.33399999999983 1 No No SCAMP2 22 15 75136071 75165706 protein_coding 29635 0.000742365446262865
6155 ZBTB7A 22 4.30699999999979 1 No No ZBTB7A 22 19 4043301 4066897 protein_coding 23596 0.000932361417189354
6164 ZNF534 22 4.19500000000016 0.999999826251262 No No ZNF534 22 19 52932401 52955568 protein_coding 23167 0.000949626624077351
6189 CD300LD 23 3.0930000000003 0.316014972024103 No No CD300LD 23 17 72575504 72588422 protein_coding 12918 0.00178046137172937
6192 CDKN2A 23 4.46599999999989 1 No No CDKN2A 23 9 21967751 21995300 protein_coding 27549 0.000834876039057679
6204 CYP11A1 23 4.03500000000031 1 No No CYP11A1 23 15 74630100 74659987 protein_coding 29887 0.000769565362866798
6208 DLG4 23 3.02800000000025 0.109431541052348 No No DLG4 23 17 7090506 7123160 protein_coding 32654 0.000704354749800943
6205 DAP3 23 4.82200000000012 1 No No DAP3 23 1 155657751 155708801 protein_coding 51050 0.000450538687561215
6242 MLANA 23 4.46300000000019 0.999999999999996 No No MLANA 23 9 5890889 5910606 protein_coding 19717 0.00116650606075975
6247 MRPL11 23 4.40200000000004 0.999999999998396 No No MRPL11 23 11 66202546 66234209 protein_coding 31663 0.000726399898935666
6269 PPP2R1B 23 4.25999999999976 0.999998421966685 No No PPP2R1B 23 11 111597632 111637113 protein_coding 39481 0.000582558699121096
6273 PSG3 23 4.33599999999979 0.999999999999935 No No PSG3 23 19 43225790 43244633 protein_coding 18843 0.00122061242901873
6291 SHKBP1 23 3.43099999999959 0.432782874716994 No No SHKBP1 23 19 41082759 41097305 protein_coding 14546 0.00158119070534855
6323 ZNF575 23 4.25 0.999999998152245 No No ZNF575 23 19 44029649 44040282 protein_coding 10633 0.0021630772124518
6351 COX5A 24 4.23300000000017 1 No No COX5A 24 15 75212132 75230424 protein_coding 18292 0.00131204898316204
6378 GIPR 24 4.26099999999997 1 No No GIPR 24 19 46171479 46186980 protein_coding 15501 0.00154828720727695
